measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Ōsaka,Female,Age-standardized,Schizophrenia,Rate,2013,16.595931076588826,19.50205941219404,14.022504275564996
Incidence,Ōsaka,Male,Age-standardized,Schizophrenia,Rate,2014,19.371168210702997,22.843234801895154,16.31482455648943
Incidence,Ōsaka,Female,Age-standardized,Schizophrenia,Rate,2014,16.62530930562896,19.462141542926005,13.998853257641024
Incidence,Ōsaka,Male,Age-standardized,Schizophrenia,Rate,2015,19.32446673718433,22.91629554810847,16.191599475741775
Incidence,Ōsaka,Female,Age-standardized,Schizophrenia,Rate,2015,16.651483976415765,19.507067597378448,13.944555987514516
Incidence,Ōsaka,Male,Age-standardized,Schizophrenia,Rate,2016,19.032163053107837,22.457672206539627,16.064081783040425
Incidence,Ōsaka,Female,Age-standardized,Schizophrenia,Rate,2016,16.632452778857726,19.535698224704504,14.067254885945042
Incidence,Ōsaka,Male,Age-standardized,Schizophrenia,Rate,2017,18.773569232200828,22.199200952044105,15.723305576926915
Incidence,Ōsaka,Female,Age-standardized,Schizophrenia,Rate,2017,16.591571340211914,19.553440592527448,13.978359303742259
Incidence,Ōsaka,Male,Age-standardized,Schizophrenia,Rate,2018,18.86437313308079,22.38457441986557,15.86626733559952
Incidence,Ōsaka,Female,Age-standardized,Schizophrenia,Rate,2018,16.37076708516048,19.33112932120349,13.847812410434344
Incidence,Ōsaka,Male,Age-standardized,Schizophrenia,Rate,2019,19.150290636629485,22.88397032913669,15.951451804062849
Incidence,Ōsaka,Female,Age-standardized,Schizophrenia,Rate,2019,15.908903902880905,18.781559143223237,13.298822029818405
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1990,19.294156614334813,22.750770023961678,16.179658105913216
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1990,16.088029667789474,18.94133760731957,13.429998451069771
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1991,19.329173574872065,22.733284389237078,16.20273002838483
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1991,16.051075579186634,18.866498975195196,13.452215959230925
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1992,19.35640023742858,22.873902155533262,16.174856177512282
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1992,16.01790655810108,18.865340296014107,13.387390153740897
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1993,19.375995380313896,22.83432320982569,16.23550781632426
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1993,15.991004001890387,18.86425692274546,13.335448662133071
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1994,19.388117781837572,22.949385060326627,16.2583423529527
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1994,15.972849307912089,18.87191932636508,13.363331739890544
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1995,19.392926220309164,23.05001153578776,16.157313192713364
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1995,15.965923873523758,18.903776633113065,13.336615995542012
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1996,19.382659302101672,22.98593830622592,16.16519185441148
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1996,15.966148902832128,18.981853923725964,13.332053507633253
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1997,19.356175791336245,22.9544385620316,16.132633524621074
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1997,15.967659184292039,18.94600320739445,13.31150693253675
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1998,19.323564702944637,23.07613609998177,16.034484829353648
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1998,15.970256491783204,18.98845780885767,13.29089670948639
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,1999,19.29491505185861,23.03041315954468,16.002107607615905
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,1999,15.97374259918533,19.09906446479572,13.310334370817458
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2000,19.28031585300991,23.071122999802633,15.92047239001366
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2000,15.977919280378133,19.09633316068798,13.269782658618766
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2001,19.277027573329907,22.959475655111678,16.011714904358378
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2001,15.98685712330835,19.07406494981556,13.275490145272405
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2002,19.27556428997983,22.797418371803303,16.09678729803673
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2002,16.002552489350474,19.15022134816399,13.340540180491011
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2003,19.275895433236254,22.927211523000466,16.151123661484036
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2003,16.021695812525813,19.12398590954652,13.304264940792741
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2004,19.27799043337576,22.985593546478885,16.139294085215806
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2004,16.0409775268557,19.155754201884818,13.254431520234677
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2005,19.281818720674902,23.11811835471871,16.134081096394784
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2005,16.05708806636146,19.19778068841286,13.23269870690742
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2006,19.298571095173827,23.10939016846526,16.147013992352722
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2006,16.105122800797105,19.22054283524249,13.345709267329902
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2007,19.331979846747245,23.107943087292483,16.186174063922316
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2007,16.20267334788948,19.303902805390745,13.482438085478092
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2008,19.37082664042358,23.021112958043034,16.202495251726805
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2008,16.32017451361911,19.274728035396056,13.678460487065824
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2009,19.403893141231293,22.984639363742833,16.209392795802387
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2009,16.428061103966535,19.368012149982892,13.816928825111257
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2010,19.419961014198822,23.128443732278633,16.158956522144184
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2010,16.49676792491229,19.560072901182885,13.941400845953282
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2011,19.420252459815316,23.042729384215384,16.234896139814076
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2011,16.536035004917338,19.51394569498643,14.023716737469169
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2012,19.4121325416947,22.948998472639623,16.23455081354425
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2012,16.57430395936821,19.516030108303212,13.971760029790229
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2013,19.393597219552575,22.9609800901831,16.21312079780012
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2013,16.610061974633787,19.661832831588356,13.989348945444808
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2014,19.36264245310454,22.994436697385897,16.192010170556163
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2014,16.64179623708295,19.723225316573593,13.989854524550916
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2015,19.317264202066195,23.002889070566404,16.192368783099656
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2015,16.667993933084585,19.820872974549935,13.964863632875835
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2016,19.036056234571692,22.44884177260114,15.934179550466142
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2016,16.620763993418784,19.65733387950062,13.933520204736583
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2017,18.795496759832538,22.093715830677137,15.431214155347943
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2017,16.560333423179657,19.77109700423818,13.851788481132854
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2018,18.886926169292636,22.193936575827475,15.82813038865795
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2018,16.357044502889334,19.34488240153992,13.688875145189753
Incidence,Fukushima,Male,Age-standardized,Schizophrenia,Rate,2019,19.15116328415784,22.759146507565568,16.020029209765358
Incidence,Fukushima,Female,Age-standardized,Schizophrenia,Rate,2019,15.932294159128995,18.98916738774043,13.240718879952173
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1990,19.331738804147765,22.960311588210054,15.95116779856155
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1990,16.151096769267504,19.043306889189136,13.435468775205953
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1991,19.351100131901894,22.88154463239995,16.033806346331087
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1991,16.111693401315303,18.898186175534146,13.441902722288864
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1992,19.364915505349217,22.795778375011402,16.186293347443417
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1992,16.07654823528743,18.842774725720616,13.447740400403953
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1993,19.373746299856265,22.908189932104225,16.25605617445637
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1993,16.04770818310075,18.76259072209886,13.434827098777077
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1994,19.378153890789573,23.028945305454222,16.297628730715687
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1994,16.02722015667213,18.78679597368738,13.382011108316675
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1995,19.378699653515664,22.856748386007826,16.3002589409985
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1995,16.017131067918434,18.83778106528935,13.391921873637399
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1996,19.368358181291264,22.875928137736917,16.28100881514289
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1996,16.014881333026075,18.816213861501257,13.418728769555756
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1997,19.345220333711012,22.858623183726163,16.33557593028404
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1997,16.01549290234418,18.82077932217889,13.458243063755155
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1998,19.317521885648336,22.872608563003404,16.2274625732841
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1998,16.017384989033705,18.751755082705102,13.450448216374932
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,1999,19.293498611976663,22.807723636961168,16.19494243439951
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,1999,16.018976806255587,18.74020162207169,13.495893340802963
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2000,19.281386287569404,22.85690371975346,16.157205695847743
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2000,16.018687567170772,18.77853677880419,13.489472693524862
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2001,19.27586547292735,22.777188817654338,16.175066645799564
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2001,16.01365656163955,18.760752361287466,13.452001696116582
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2002,19.268113926244112,22.81570073454386,16.237347633326007
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2002,16.004638725489407,18.853263315018047,13.383735500421375
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2003,19.26111321893235,22.733764734397905,16.252897944543133
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2003,15.995476740832137,18.84436250376777,13.388318765086792
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2004,19.25784492240475,22.711514357239704,16.27698323830934
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2004,15.990013289779546,18.8920453569003,13.44967685895656
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2005,19.261290608073967,22.890590348156685,16.20683209187118
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2005,15.992091054443417,18.975288548455172,13.389981497220981
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2006,19.288217974239924,22.75447600885813,16.304134448569865
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2006,16.04424989808002,18.899296566809618,13.48896012143774
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2007,19.342060655303435,22.904171261974675,16.33870882768353
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2007,16.161201936113635,19.077745416217336,13.566086619409948
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2008,19.405799126828466,22.93342752009268,16.314402907209644
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2008,16.305048228908092,19.207539558030845,13.631067965893683
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2009,19.462413864379016,23.078610622117466,16.36364866968256
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2009,16.437889836827228,19.4239756731522,13.747139452517871
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2010,19.49488534351906,23.123732844768313,16.273257676769788
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2010,16.52182782023488,19.727720296006236,13.795587688123645
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2011,19.5026333442901,23.194177642593083,16.247776246124197
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2011,16.562461928116445,19.633681763536053,13.891427918074863
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2012,19.49580670550902,23.02467183191963,16.310596338907573
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2012,16.592292696945144,19.643980048650537,13.89201947874421
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2013,19.473479490902893,22.988190816065647,16.252999361149207
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2013,16.613772368316504,19.60559646178432,13.888049125121015
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2014,19.434725764198774,23.038411375008998,16.211505985714318
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2014,16.629353183826073,19.627472210214155,13.946539117116245
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2015,19.378619589123733,23.05845413427112,16.158545951296443
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2015,16.64148738506938,19.674168095827287,13.875117359540727
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2016,19.076199810100313,22.679376503623065,15.964382635368747
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2016,16.581995440016893,19.553816199679847,13.915591862810045
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2017,18.815874341876626,22.649409059771322,15.676625503749161
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2017,16.51185606443349,19.69859982573471,13.833835950897567
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2018,18.883107756135693,22.54328725829971,15.816251546070049
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2018,16.30761490435197,19.18638644583353,13.666817465387902
Incidence,Wakayama,Male,Age-standardized,Schizophrenia,Rate,2019,19.10825038893365,22.843679133865702,15.971959434971108
Incidence,Wakayama,Female,Age-standardized,Schizophrenia,Rate,2019,15.887281659869581,18.867087113467285,13.253474311278852
Incidence,Gunma,Male,Age-standardized,Schizophrenia,Rate,1990,19.360927967819926,23.003831972288573,16.206628209509997
Incidence,Gunma,Female,Age-standardized,Schizophrenia,Rate,1990,16.12265219530377,19.093969285606054,13.493133738941369
Incidence,Gunma,Male,Age-standardized,Schizophrenia,Rate,1991,19.361624333416195,22.892660389736037,16.261423707604955
Incidence,Gunma,Female,Age-standardized,Schizophrenia,Rate,1991,16.074281870393456,18.96211634421123,13.4279419605223
Incidence,Gunma,Male,Age-standardized,Schizophrenia,Rate,1992,19.35996135390299,22.842263527551413,16.294840322145333
Incidence,Gunma,Female,Age-standardized,Schizophrenia,Rate,1992,16.031351262802207,18.853138926928395,13.394746863481943
Incidence,Gunma,Male,Age-standardized,Schizophrenia,Rate,1993,19.357083926391827,22.89445399584063,16.29744449923817
Incidence,Gunma,Female,Age-standardized,Schizophrenia,Rate,1993,15.995912051659165,18.82967146313116,13.332036210433058
Incidence,Gunma,Male,Age-standardized,Schizophrenia,Rate,1994,19.354136947994228,23.01832698486459,16.30647024606566
Incidence,Gunma,Female,Age-standardized,Schizophrenia,Rate,1994,15.970015916093494,18.83951557979832,13.312714028036575
Incidence,Gunma,Male,Age-standardized,Schizophrenia,Rate,1995,19.352265315821697,23.003554326917154,16.236172593915526
Incidence,Gunma,Female,Age-standardized,Schizophrenia,Rate,1995,15.955714535234355,18.794936498011108,13.283974805244727
Incidence,Gunma,Male,Age-standardized,Schizophrenia,Rate,1996,19.34439119088142,22.99544516763347,16.31371684096611
